wavelength,flux
6932.615669000001,14443889500.0
6932.620475,14501372200.0
6932.6252810000005,14554225200.0
6932.630087,14602299100.0
6932.634894000001,14645594000.0
6932.6397,14684109900.0
6932.644506000001,14718145500.0
6932.649312,14747850199.999998
6932.654118,14773821300.0
6932.658923999999,14796357500.0
6932.663731000001,14815757600.0
6932.668537,14832320100.0
6932.673343,14846493100.0
6932.678148999999,14858724699.999998
6932.682955,14869014900.0
6932.687760999999,14877961000.0
6932.692568,14885413700.0
6932.697374,14891821000.0
6932.70218,14897182899.999998
6932.706985999999,14901947400.0
6932.7117929999995,14905815899.999998
6932.716599,14909236400.000002
6932.721405,14912208800.0
6932.726211,14914583900.0
6932.7310179999995,14916809600.0
6932.735824,14918587400.0
6932.740629999999,14920215700.0
6932.745437,14921545400.0
6932.750243,14922725800.0
6932.755048999999,14923607500.0
6932.759855,14924489200.0
6932.764662,14925221500.000002
6932.769468,14925804500.0
6932.774273999999,14926387500.0
6932.779081,14926821200.0
6932.7838870000005,14927254900.0
6932.788694,14927539200.0
6932.7935,14927674200.0
6932.798306,14927958500.0
6932.803113,14928093500.0
6932.807919000001,14928079200.0
6932.812725,14928064800.0
6932.817532,14928050500.0
6932.822338,14927886800.0
6932.827145,14927723100.000002
6932.831950999999,14927410100.0
6932.836757,14927097100.0
6932.841564,14926634700.000002
6932.846369999999,14926172400.0
6932.8511770000005,14925560700.0
6932.8559829999995,14924799700.0
6932.86079,14923889300.0
6932.865596000001,14922829600.0
6932.870402999999,14921620600.0
6932.875209,14920112900.0
6932.880015,14918455900.0
6932.884822,14916500300.0
6932.889628000001,14914245900.0
6932.894434999999,14911543599.999998
6932.899241,14908542600.000002
6932.904048,14904944300.0
6932.908853999999,14900897900.0
6932.9136610000005,14896254300.0
6932.918468,14891013300.0
6932.923274,14885025700.0
6932.928081,14878440799.999998
6932.932886999999,14871109199.999998
6932.937694,14863180300.0
6932.9425,14854504800.0
6932.9473069999995,14845082600.0
6932.952113,14835361800.0
6932.9569200000005,14825043600.0
6932.961727000001,14814725500.000002
6932.966533,14804258100.0
6932.97134,14793940000.000002
6932.976146,14784069900.0
6932.980953,14774946500.0
6932.9857600000005,14766719100.0
6932.9905659999995,14759537100.0
6932.995373,14753848300.0
6933.00018,14749802200.0
6933.004986,14747249500.0
6933.009793,14746488600.0
6933.0146,14747669100.0
6933.019405999999,14750342900.0
6933.024213,14754808600.0
6933.02902,14760767600.0
6933.033826,14768070499.999998
6933.038633,14776418800.0
6933.04344,14785663000.0
6933.048245999999,14795653800.0
6933.053053,14805943200.0
6933.05786,14816531300.0
6933.062667,14826820800.0
6933.067473,14836960800.0
6933.07228,14846652900.0
6933.077087000001,14855897000.0
6933.081893999999,14864394400.0
6933.0867,14872294500.0
6933.091507,14879447900.0
6933.096313999999,14885854700.0
6933.101121,14891514800.0
6933.105928,14896577600.0
6933.110734000001,14901043100.0
6933.115540999999,14904911300.000002
6933.120348,14908182100.0
6933.125155,14910855700.0
6933.129962000001,14913230600.0
6933.134768,14915157500.0
6933.139575,14916636400.0
6933.144382,14917816700.0
6933.149189,14918698300.0
6933.153996,14919131900.0
6933.158803,14919416200.0
6933.1636100000005,14919401900.0
6933.1684159999995,14919088900.0
6933.173223,14918477300.0
6933.17803,14917567000.0
6933.182837,14916507400.0
6933.187644,14915149100.0
6933.192451,14913641500.000002
6933.197258,14911686000.0
6933.202065,14909730400.0
6933.206872,14907476200.0
6933.211679,14904923400.0
6933.216486,14902370599.999998
6933.2212930000005,14899668399.999998
6933.2260989999995,14896817000.0
6933.230906,14893816200.0
6933.235713,14890964700.0
6933.24052,14888113300.000002
6933.245327,14885411099.999998
6933.250134,14882858300.0
6933.254941,14880454900.0
6933.259748,14878350000.0
6933.264555,14876394600.0
6933.269362,14874887000.000002
6933.274169,14873827500.0
6933.2789760000005,14873066600.0
6933.283784,14872753600.0
6933.288591,14872739300.0
6933.293398,14873322300.0
6933.298205,14874204000.0
6933.303012,14875533600.0
6933.307819000001,14877161800.0
6933.312625999999,14879238000.0
6933.317433,14881463500.0
6933.3222399999995,14883987600.0
6933.327047000001,14886810399.999998
6933.331854,14889633200.0
6933.336660999999,14892605300.0
6933.341468999999,14895577400.0
6933.346276,14898698800.0
6933.351083,14901670800.0
6933.355890000001,14904493600.0
6933.360697,14907316300.0
6933.365503999999,14909989800.0
6933.370311,14912364500.0
6933.375119,14914739300.0
6933.379926,14916815400.0
6933.384733000001,14918742200.0
6933.389539999999,14920519699.999998
6933.3943469999995,14922147900.0
6933.399154,14923477400.0
6933.403962,14924806900.0
6933.408769,14925837800.0
6933.413576000001,14926719400.0
6933.418382999999,14927600900.0
6933.423191000001,14928183799.999998
6933.427997999999,14928766800.0
6933.432805,14929349700.0
6933.437612,14929634000.0
6933.44242,14930067600.000002
6933.447227000001,14930351800.0
6933.452034,14930486800.0
6933.456840999999,14930771100.0
6933.461649,14930906100.000002
6933.466456,14931041000.0
6933.471263,14931026700.0
6933.476071,14931161600.0
6933.480878,14931296600.0
6933.485685000001,14931282200.0
6933.490493,14931267900.0
6933.4953,14931402800.0
6933.500107,14931388500.0
6933.5049149999995,14931374100.000002
6933.509722,14931359800.0
6933.514529,14931345400.0
6933.519337,14931331100.0
6933.524144000001,14931316700.0
6933.528950999999,14931302400.0
6933.533759,14931288000.0
6933.538565999999,14931273700.0
6933.543374,14931259300.0
6933.548181,14931245000.0
6933.552988,14931230600.0
6933.557796,14931216200.0
6933.562603,14931201900.0
6933.567411,14931187500.0
6933.572218,14931173200.0
6933.577026000001,14931158800.0
6933.581832999999,14931144500.0
6933.5866399999995,14931130100.0
6933.591447999999,14931115800.000002
6933.596255,14931101400.0
6933.601063,14931087100.0
6933.60587,14930923400.0
6933.610678,14930909000.000002
6933.615485,14930894700.0
6933.620293,14930731000.0
6933.6251,14930567300.0
6933.629908000001,14930553000.0
6933.634714999999,14930389300.0
6933.639523000001,14930076300.0
6933.644329999999,14929912700.0
6933.649138,14929599700.0
6933.653945999999,14929286700.0
6933.658753,14928824500.0
6933.663560999999,14928212900.0
6933.668368,14927601300.0
6933.673176,14926840400.000002
6933.677983,14925930100.0
6933.682791,14924870600.0
6933.687599,14923661800.000002
6933.692406,14922303700.0
6933.697214,14920497600.0
6933.702021,14918542200.0
6933.706829000001,14916437600.000002
6933.711637,14913885000.0
6933.716444000001,14911033800.0
6933.721252,14907734600.0
6933.72606,14904286200.0
6933.730867,14900389900.0
6933.735675,14896194900.0
6933.7404830000005,14891701300.0
6933.745290000001,14886909200.0
6933.750098,14881967700.0
6933.754906,14876727600.0
6933.7597129999995,14871338200.0
6933.764521000001,14865948899.999998
6933.769329000001,14860559499.999998
6933.774137,14855319500.0
6933.778944,14850228700.000002
6933.783752,14845436600.0
6933.788560000001,14840943200.0
6933.793366999999,14837046900.0
6933.798175,14833598600.0
6933.8029830000005,14830747500.000002
6933.807791,14828643000.0
6933.812599000001,14827284999.999998
6933.817405999999,14826673500.0
6933.822214000001,14826957800.0
6933.827022,14827839400.0
6933.83183,14829467500.0
6933.836637,14831842099.999998
6933.841445,14834963300.0
6933.846253000001,14838532400.0
6933.851061,14842698600.0
6933.855869,14847312800.000002
6933.860677000001,14852225600.0
6933.865484,14857437000.0
6933.8702920000005,14862648300.0
6933.8751,14868158300.0
6933.879908,14873369600.0
6933.8847160000005,14878730300.0
6933.889524,14883792300.0
6933.894332,14888705000.0
6933.8991399999995,14893169799.999998
6933.903947,14897485300.0
6933.908755,14901502100.0
6933.913563,14905071100.0
6933.918371,14908192100.0
6933.923178999999,14911014500.0
6933.927986999999,14913538300.0
6933.932795,14915614200.0
6933.937603,14917242200.0
6933.942411,14918571599.999998
6933.947219000001,14919602300.000002
6933.952027,14920035900.0
6933.956835,14920170900.0
6933.961643000001,14919857900.0
6933.966451,14918947800.0
6933.971259,14917589700.0
6933.976067,14915634400.0
6933.980874999999,14912932699.999998
6933.985683,14909633700.0
6933.990491,14905439000.0
6933.995298999999,14900348400.0
6934.000107000001,14894362100.0
6934.004915,14887330600.0
6934.009723,14879254099.999998
6934.014531000001,14869983200.000002
6934.019339,14859667200.0
6934.024147,14848156800.0
6934.028955,14835750700.000002
6934.033762999999,14822448800.000002
6934.038571,14808400400.0
6934.043379,14793904100.0
6934.048188000001,14779109300.0
6934.052996,14764314500.0
6934.057804,14749818300.0
6934.062612,14736068700.0
6934.06742,14723364100.0
6934.072228,14712003300.0
6934.077036,14702284800.0
6934.081844,14694656400.0
6934.086653,14688969000.0
6934.091461,14685819600.0
6934.096269000001,14684909700.0
6934.101077,14686537900.0
6934.105885,14690554800.0
6934.1106930000005,14696811100.0
6934.115502,14705157600.0
6934.120309999999,14715295700.0
6934.125118,14727075999.999998
6934.1299260000005,14739901300.0
6934.134734,14753771700.0
6934.139543,14768089900.000002
6934.144351,14782557500.0
6934.149159,14797025000.0
6934.153967,14811044600.0
6934.158776,14824317600.000002
6934.163584,14836844199.999998
6934.1683920000005,14848475000.000002
6934.1732,14859060700.0
6934.178008999999,14868452000.0
6934.182817,14876648900.0
6934.187625,14883651400.0
6934.1924340000005,14889758200.0
6934.197242,14894670600.0
6934.20205,14898687200.0
6934.206859,14901957400.000002
6934.211667,14904331800.0
6934.216474999999,14905959700.0
6934.221284,14906990400.0
6934.226092,14907423900.0
6934.2309000000005,14907558900.0
6934.235709,14907096700.0
6934.240516999999,14906335900.0
6934.245325000001,14905276500.0
6934.250134,14903918500.0
6934.254942,14902262000.0
6934.25975,14900456100.0
6934.264558999999,14898501000.0
6934.269367000001,14896247300.0
6934.274176,14893993600.0
6934.2789840000005,14891441299.999998
6934.283793,14888889000.0
6934.288600999999,14886187400.0
6934.293409000001,14883485800.0
6934.298218,14880635000.0
6934.303026,14877784100.0
6934.307835,14874933300.0
6934.312642999999,14871933200.0
6934.317452,14869082300.0
6934.32226,14866231500.0
6934.327069,14863530000.0
6934.331877,14860679200.0
6934.336686000001,14858126900.0
6934.341494,14855574700.0
6934.346303,14853321100.0
6934.351111,14851067400.0
6934.35592,14848963100.000002
6934.360728000001,14847157300.0
6934.365537,14845500900.0
6934.370344999999,14844143000.0
6934.375154,14842934400.0
6934.379962000001,14841875100.0
6934.384771,14841263700.0
6934.389579999999,14840652299.999998
6934.394388,14840488700.0
6934.399197000001,14840474400.000002
6934.404005,14840758700.0
6934.408813999999,14841192299.999998
6934.413623,14841775200.0
6934.418431,14842656600.0
6934.42324,14843687400.0
6934.428048,14845016700.0
6934.432857000001,14846346000.0
6934.437666,14847824600.0
6934.4424739999995,14849303200.0
6934.4472829999995,14851080400.0
6934.452092,14852708200.0
6934.4569,14854485400.0
6934.461708999999,14856113300.0
6934.466518,14857890400.0
6934.471326000001,14859518300.0
6934.476135,14861146100.0
6934.480943999999,14862475400.0
6934.4857520000005,14863954000.0
6934.4905610000005,14865134000.0
6934.49537,14866164700.0
6934.500179000001,14867046100.0
6934.504987,14867778200.0
6934.509796,14868361000.000002
6934.514605,14868794600.0
6934.519414,14868929600.0
6934.524222,14868915300.0
6934.529031,14868602400.0
6934.53384,14868289500.0
6934.538649,14867678100.0
6934.543457,14866917400.0
6934.548266000001,14866007400.0
6934.553075,14864948100.0
6934.557884,14863739500.0
6934.562693,14862531000.000002
6934.567501,14861023800.0
6934.57231,14859666000.0
6934.5771190000005,14858158900.0
6934.581928,14856651700.0
6934.586737,14855144600.0
6934.591546000001,14853637500.0
6934.596355,14852279700.0
6934.601162999999,14850921800.0
6934.605972,14849564000.0
6934.610781,14848355499.999998
6934.615589999999,14847296200.0
6934.620399,14846386200.0
6934.6252079999995,14845625600.0
6934.6300169999995,14845014100.0
6934.634826,14844552000.0
6934.6396349999995,14844239200.0
6934.644442999999,14844224900.0
6934.649252,14844359900.0
6934.654061,14844644199.999998
6934.658869999999,14845077800.0
6934.663679,14845660600.0
6934.668487999999,14846542000.0
6934.673297,14847572700.0
6934.678106,14848752600.0
6934.682914999999,14849932600.0
6934.687724,14851411100.0
6934.6925329999995,14852889600.000002
6934.6973419999995,14854368100.0
6934.702151,14855995900.0
6934.7069599999995,14857773000.0
6934.7117690000005,14859400800.0
6934.716578,14861028500.0
6934.721387,14862507000.0
6934.7261960000005,14863985500.000002
6934.731005,14865314700.0
6934.735814,14866494700.0
6934.740623,14867376000.000002
6934.745432,14868108100.0
6934.750242,14868392399.999998
6934.755051,14868378100.0
6934.75986,14867766700.0
6934.764669,14866707400.000002
6934.769477999999,14865051100.0
6934.774287,14862499100.0
6934.779096,14859200700.0
6934.783905,14854857300.0
6934.788714,14849319800.0
6934.793524000001,14842289500.000002
6934.798333,14833766500.0
6934.803142,14823302800.0
6934.807951000001,14810600100.0
6934.81276,14795359700.0
6934.817569000001,14777283000.000002
6934.822378,14755773100.0
6934.827188,14730531300.0
6934.831997,14700960600.0
6934.836805999999,14666762300.0
6934.841615,14627190300.0
6934.846423999999,14581945800.0
6934.851234,14530581199.999998
6934.856043,14473096400.0
6934.860852000001,14409043600.0
6934.865661,14338721400.0
6934.870471,14262428300.0
6934.87528,14180761600.0
6934.880088999999,14094766000.0
6934.884898,14005486599.999998
6934.889708,13914416000.0
6934.894517000001,13823494900.0
6934.899326,13734663800.0
6934.904135000001,13649863300.0
6934.908944999999,13571332400.0
6934.913754,13500862400.0
6934.918563,13440692400.0
6934.9233730000005,13392016500.0
6934.928182,13356476700.0
6934.932991,13334819300.0
6934.937801,13327641400.000002
6934.94261,13334943000.0
6934.947419,13356425300.000002
6934.952229,13391192800.0
6934.9570380000005,13438349900.0
6934.961847,13496105100.0
6934.966657,13562816499.999998
6934.971465999999,13636394300.000002
6934.976275,13714748600.0
6934.981084999999,13795938900.0
6934.985894,13877875400.0
6934.990704000001,13958617600.0
6934.995513,14036523500.0
6935.000323,14110399000.0
6935.005132,14179199100.0
6935.009940999999,14242177500.0
6935.014751,14299185000.0
6935.01956,14349773800.0
6935.02437,14394391600.0
6935.029179000001,14433337200.0
6935.033989,14466759700.0
6935.0387980000005,14495554799.999998
6935.043608,14520319500.0
6935.048417,14541501800.0
6935.053226999999,14559698600.0
6935.058036,14575656400.000002
6935.062846,14589673600.0
6935.067655000001,14602496700.0
6935.072464999999,14614424100.0
6935.077274,14625754400.0
6935.082084,14636636900.0
6935.086893,14647668700.0
6935.091703,14658551100.0
6935.096512,14669732100.0
6935.101322,14681211600.0
6935.1061310000005,14692989600.0
6935.110941000001,14704916800.0
6935.115750999999,14717142600.0
6935.12056,14729368300.0
6935.12537,14741892600.0
6935.130179,14754267500.0
6935.134988999999,14766642500.0
6935.139799,14778718800.0
6935.1446080000005,14790496700.0
6935.149418,14801975900.0
6935.154227000001,14813007400.0
6935.159036999999,14823441700.0
6935.163847,14833428300.0
6935.168656,14842817700.0
6935.173466,14851460800.0
6935.178276000001,14859506900.0
6935.183085,14866955800.0
6935.187895,14873658400.0
6935.1927049999995,14879764000.0
6935.197514,14885272500.0
6935.202324000001,14890183900.0
6935.207134,14894647500.0
6935.211944000001,14898514000.0
6935.216753,14901932800.0
6935.221563,14904903700.0
6935.226373,14907426900.0
6935.231183,14909651500.0
6935.235992,14911428300.0
6935.240801999999,14913055800.0
6935.245612,14914384900.0
6935.250422,14915415299.999998
6935.255231,14916296600.0
6935.2600410000005,14916879300.000002
6935.264851,14917312700.0
6935.269661,14917596900.0
6935.27447,14917731800.0
6935.27928,14917717399.999998
6935.28409,14917553800.0
6935.2889000000005,14917240900.0
6935.29371,14916778799.999998
6935.29852,14916167400.0
6935.303328999999,14915406700.0
6935.308139,14914347600.0
6935.312949,14913288400.0
6935.317759,14911781400.0
6935.322569,14910125200.0
6935.327379,14908170500.0
6935.332189,14905917200.0
6935.336998000001,14903216200.0
6935.341807999999,14900067400.000002
6935.346618,14896321500.0
6935.351428,14891978600.0
6935.356238,14886889500.0
6935.361048,14880904800.000002
6935.365858,14873726000.0
6935.3706680000005,14865353100.0
6935.375478,14855338500.0
6935.380288,14843532700.0
6935.385098000001,14829488000.0
6935.389907999999,14812905999.999998
6935.394718,14793189600.0
6935.399528,14769891000.0
6935.404337999999,14742264000.0
6935.409148,14709562200.0
6935.413958,14670890200.0
6935.418768,14625501600.0
6935.423578,14572053200.0
6935.428388,14509500099.999998
6935.433198,14436797700.0
6935.438008,14352602600.0
6935.442818,14255870000.0
6935.447628,14145555200.0
6935.452438,14020911900.0
6935.457248000001,13881343200.0
6935.462058000001,13726849000.000002
6935.4668679999995,13557877300.0
6935.471678,13375174299.999998
6935.476488,13180829600.0
6935.481298,12976932900.0
6935.486108,12766469400.0
6935.490918,12553170400.0
6935.495728,12341215100.0
6935.500539,12134931900.000002
6935.505349,11938798500.0
6935.510159,11757441700.0
6935.514969,11595040700.000002
6935.519779,11455476100.0
6935.524589000001,11342031300.0
6935.529398999999,11257691400.0
6935.53421,11204098199.999998
6935.53902,11182594800.0
6935.5438300000005,11193778100.0
6935.548639999999,11237349500.0
6935.553449999999,11312264299.999998
6935.55826,11416880400.0
6935.5630710000005,11548511200.0
6935.567880999999,11704171699.999998
6935.572690999999,11879981000.0
6935.577501,12071909400.0
6935.5823120000005,12275479100.0
6935.587121999999,12486212600.0
6935.591931999999,12699483100.0
6935.596742,12911111300.0
6935.601553,13117366000.0
6935.606363000001,13315112899.999998
6935.611172999999,13501665500.0
6935.615983,13675083600.0
6935.620794,13834173100.0
6935.625604000001,13978337100.0
6935.630413999999,14107575700.0
6935.635224,14222336700.0
6935.640035,14323217000.0
6935.644845000001,14411112200.0
6935.649654999999,14487216500.0
6935.654466,14552873000.0
6935.659276,14608977299.999998
6935.664086000001,14656872800.0
6935.6688970000005,14697454800.0
6935.673707,14731917500.0
6935.678517,14761007200.0
6935.683328,14785619200.0
6935.688138,14806350800.000002
6935.692949,14823798800.0
6935.697759,14838560200.0
6935.702569,14851082900.000002
6935.70738,14861516100.0
6935.71219,14870456700.000002
6935.717001000001,14877904900.0
6935.721810999999,14884308300.0
6935.726621,14889666900.0
6935.7314320000005,14894279300.0
6935.736242000001,14898294700.000002
6935.741053000001,14901563800.0
6935.745863,14904534400.0
6935.750674,14906908000.0
6935.755484,14909132400.0
6935.760295,14910909000.000002
6935.765105,14912536400.0
6935.769916,14913865300.0
6935.774726,14915044900.0
6935.779536999999,14916075300.0
6935.784347,14916956400.000002
6935.789158,14917688300.0
6935.793968,14918420200.0
6935.798779000001,14919002800.0
6935.803588999999,14919585400.0
6935.8084,14920018799.999998
6935.81321,14920452200.0
6935.818021,14920885600.0
6935.822831,14921169700.000002
6935.827642,14921453800.0
6935.832453000001,14921738000.0
6935.837262999999,14921872900.0
6935.842074,14922157000.0
6935.8468840000005,14922291900.0
6935.851695,14922426800.0
6935.856506,14922561600.0
6935.861316,14922696499.999998
6935.866127,14922831400.0
6935.870937,14922966300.0
6935.8757479999995,14922951900.000002
6935.880558999999,14923086800.0
6935.885369,14923072400.0
6935.89018,14923207300.0
6935.894991,14923192999.999998
6935.8998010000005,14923327800.0
6935.904612,14923313500.0
6935.909423000001,14923448399.999998
6935.9142329999995,14923434000.0
6935.919044,14923419600.0
6935.923855,14923405300.000002
6935.928665,14923540099.999998
6935.933476,14923525800.0
6935.938287,14923511400.0
6935.943098,14923496999.999998
6935.947908,14923482700.0
6935.952718999999,14923617600.0
6935.95753,14923603200.0
6935.9623409999995,14923588800.0
6935.967151,14923574500.0
6935.971962,14923560100.0
6935.976773,14923545700.0
6935.981584,14923531400.0
6935.9863940000005,14923517000.0
6935.991205,14923502600.0
6935.996016,14923488300.0
6936.000827,14923623200.0
6936.0056380000005,14923608799.999998
6936.010447999999,14923594400.0
6936.015259,14923580100.0
6936.02007,14923565700.000002
6936.024880999999,14923551300.0
6936.029692,14923537000.0
6936.034503,14923522600.000002
6936.039314,14923508200.0
6936.044124,14923493900.0
6936.048935,14923479500.0
6936.053746,14923465199.999998
6936.058557,14923450800.0
6936.063368,14923436400.0
6936.068179,14923422099.999998
6936.072990000001,14923407700.0
6936.077801,14923393300.0
6936.082612,14923379000.000002
6936.0874220000005,14923364600.0
6936.092233,14923350200.0
6936.097044,14923335900.000002
6936.101854999999,14923321500.0
6936.106666,14923307100.0
6936.1114769999995,14923292800.0
6936.116287999999,14923278400.0
6936.121099,14923264000.0
6936.12591,14923249700.0
6936.1307209999995,14923235300.0
6936.135531999999,14923220900.0
6936.140342999999,14923206600.0
6936.145154,14923192200.0
6936.149965,14923177900.0
6936.154775999999,14923163500.0
6936.159587,14923149100.0
6936.164398,14923134800.0
6936.169209,14923120400.0
6936.1740199999995,14923106000.0
6936.178830999999,14923091700.0
6936.183642,14923077300.0
6936.188454000001,14923062900.0
6936.193265000001,14923048600.0
6936.198076,14923034200.0
6936.2028869999995,14923019800.0
6936.207697999999,14923005500.0
6936.212508999999,14922841899.999998
6936.21732,14922827500.0
6936.2221309999995,14922813100.0
6936.226941999999,14922798799.999998
6936.231753,14922784400.0
6936.236565,14922770000.0
6936.241376,14922755700.000002
6936.246187000001,14922741300.0
6936.250998,14922726900.0
6936.255809,14922712600.000002
6936.260620000001,14922698200.0
6936.265432,14922683900.0
6936.270243,14922669500.0
6936.275054,14922655100.0
6936.279865,14922640800.0
6936.284676,14922626400.0
6936.289487,14922612000.0
6936.294299,14922597700.0
6936.29911,14922583300.0
6936.303921,14922568900.0
6936.3087319999995,14922554600.0
6936.313544,14922540200.0
6936.318354999999,14922525800.0
6936.323166,14922511500.0
6936.327977,14922497100.0
6936.332789,14922482700.0
6936.337600000001,14922468400.0
6936.3424110000005,14922454000.0
6936.347222,14922439600.0
6936.3520340000005,14922276000.000002
6936.356845,14922261700.0
6936.361656,14922247300.0
6936.366468,14922232900.0
6936.371279,14922218599.999998
6936.37609,14922204200.0
6936.380902,14922189800.0
6936.385713,14922175499.999998
6936.3905239999995,14922161100.0
6936.3953360000005,14922146700.0
6936.400147,14922132400.000002
6936.404958000001,14922118000.0
6936.40977,14922103600.0
6936.414581,14922089300.000002
6936.419393,14922074900.0
6936.424204,14922060600.0
6936.429015,14922046200.0
6936.433827,14922031800.0
6936.438638,14922017500.0
6936.443450000001,14922003100.0
6936.4482610000005,14921988700.0
6936.453073000001,14921825100.0
6936.457884,14921810800.0
6936.462695,14921796400.0
6936.467506999999,14921781999.999998
6936.472318,14921767700.0
6936.477129999999,14921753300.0
6936.481941,14921738899.999998
6936.486753,14921724600.0
6936.491564,14921710200.0
6936.496376,14921695800.000002
6936.501187,14921681500.0
6936.505999,14921667100.0
6936.51081,14921652700.000002
6936.515621999999,14921638400.0
6936.520433,14921624000.0
6936.525245000001,14921609600.0
6936.5300560000005,14921446000.0
6936.534868,14921431700.0
6936.5396789999995,14921417300.0
6936.544491,14921402900.0
6936.549303000001,14921388600.0
6936.5541140000005,14921374200.0
6936.558926,14921359800.0
6936.563737,14921345500.0
6936.568549,14921331100.0
6936.573361,14921316700.0
6936.5781719999995,14921302400.0
6936.582984000001,14921288000.0
6936.587795,14921273600.0
6936.5926070000005,14921259300.0
6936.597419,14921095700.0
6936.6022299999995,14921081300.0
6936.607042000001,14921066999.999998
6936.611854000001,14921052600.0
6936.6166650000005,14921038200.0
6936.621477,14921023899.999998
6936.626289,14921009500.0
6936.6311,14920995100.0
6936.635912000001,14920980800.000002
6936.640724,14920966400.0
6936.645535,14920952000.0
6936.650347,14920788400.0
6936.655159,14920774100.0
6936.659971,14920759700.0
6936.664782,14920745300.0
6936.669594,14920731000.0
6936.674406,14920567400.0
6936.679217,14920553000.0
6936.684029,14920538699.999998
6936.688841,14920375100.0
6936.693653,14920211500.0
6936.6984649999995,14920047900.0
6936.703275999999,14919884300.0
6936.708088,14919720700.0
6936.7129,14919407900.0
6936.717712,14918945900.0
6936.722524000001,14918483900.0
6936.7273350000005,14917872600.0
6936.732147000001,14916963000.0
6936.736959,14916053300.0
6936.741770999999,14914845200.0
6936.746583,14913487800.0
6936.751395,14911832100.0
6936.756206,14909877900.0
6936.761017999999,14907625300.0
6936.76583,14905074200.0
6936.770642,14902373900.000002
6936.775454,14899375200.0
6936.780266,14896078100.0
6936.785078000001,14892781000.0
6936.78989,14889334600.0
6936.794701,14885888300.0
6936.799513,14882591200.0
6936.804325000001,14879443300.0
6936.809137,14876743100.0
6936.813948999999,14874341300.0
6936.8187609999995,14872387199.999998
6936.823573000001,14871179100.0
6936.828385,14870418700.000002
6936.833197,14870404400.0
6936.838009000001,14870986900.0
6936.842821,14872166300.0
6936.847632999999,14873942600.0
6936.8524449999995,14876315700.0
6936.857257000001,14878987300.0
6936.862069,14881957300.0
6936.866881,14885225700.0
6936.871693000001,14888494000.000002
6936.876505,14891911600.0
6936.881316999999,14895179999.999998
6936.8861289999995,14898299200.0
6936.890941000001,14901269100.0
6936.895753,14903940600.0
6936.900565,14906462900.0
6936.905377000001,14908537500.0
6936.910189,14910463000.0
6936.915000999999,14912089900.0
6936.9198129999995,14913418500.0
6936.924626,14914597800.0
6936.929437999999,14915478800.0
6936.93425,14916210500.0
6936.939062,14916643700.0
6936.943874,14917077000.0
6936.948686,14917510300.0
6936.953498000001,14917794300.0
6936.95831,14917929200.0
6936.963121999999,14918064000.0
6936.967935000001,14918049700.0
6936.972747,14918184500.0
6936.977558999999,14918170100.000002
6936.982371,14918155800.0
6936.987183,14918141400.0
6936.991994999999,14918127000.000002
6936.996808,14918112700.0
6937.00162,14918098300.0
6937.006431999999,14917934700.0
6937.011244,14917920400.0
6937.016056,14917906000.0
6937.020869,14917891600.0
6937.025681,14917728100.0
6937.030493,14917713700.0
6937.035305,14917699300.0
6937.040118,14917535700.0
6937.04493,14917521400.0
6937.049742,14917507000.000002
6937.054554,14917492700.0
6937.059367000001,14917329100.0
6937.064179,14917314700.0
6937.068991,14917300300.0
6937.073804000001,14917136800.0
6937.078616,14917122400.0
6937.083428,14917107999.999998
6937.088241,14916944500.0
6937.093053,14916930100.000002
6937.097865,14916766500.0
6937.102677000001,14916752200.0
6937.107489999999,14916737800.0
6937.112302,14916574199.999998
6937.117115,14916559800.0
6937.121926999999,14916396300.000002
6937.126739,14916381900.0
6937.131552,14916367500.0
6937.136364,14916204000.0
6937.141176,14916189600.0
6937.145989000001,14916026000.0
6937.150801,14916011700.0
6937.155613999999,14915848100.0
6937.160426,14915833700.0
6937.165238,14915670200.0
6937.170051000001,14915655800.0
6937.174863,14915492200.0
6937.179676,14915477900.0
6937.184488000001,14915314300.0
6937.189300999999,14915150700.0
6937.1941130000005,14914987200.0
6937.198926,14914823600.0
6937.203737999999,14914660000.0
6937.208551,14914347200.0
6937.213363,14914034500.0
6937.218176,14913721700.0
6937.2229879999995,14913259699.999998
6937.227801,14912648500.0
6937.232613,14911888200.0
6937.237426000001,14910978600.0
6937.242238,14909770600.0
6937.247051,14908264200.000002
6937.251863,14906459400.0
6937.256675999999,14904356200.0
6937.261488,14901656200.0
6937.266301,14898657800.0
6937.271113000001,14894913299.999998
6937.275926,14890721300.0
6937.280739,14885783300.0
6937.285551,14880397700.0
6937.290364,14874266000.0
6937.295176,14867686800.0
6937.299989000001,14860510800.0
6937.304802,14853036400.0
6937.309614,14845263600.0
6937.314427,14837341700.0
6937.319240000001,14829419700.0
6937.324052,14821945299.999998
6937.3288649999995,14814769400.0
6937.3336770000005,14808190300.0
6937.33849,14802506400.0
6937.343303,14797717700.0
6937.348115,14793824300.0
6937.352928,14791124400.0
6937.357741,14789618200.0
6937.362554,14789007100.0
6937.3673659999995,14789440500.0
6937.372179,14790619800.0
6937.3769919999995,14792545200.0
6937.381804000001,14794918100.0
6937.386617,14797589500.0
6937.39143,14800260800.0
6937.396242999999,14802932100.0
6937.401055,14805155800.0
6937.405868,14807081200.0
6937.410681,14808409700.0
6937.415494000001,14809141400.000002
6937.420306,14809276400.0
6937.4251189999995,14808814500.0
6937.429932,14807904999.999998
6937.4347450000005,14806548000.0
